f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-215.392,122.4797,239.0327,312.0595,2072.746,3.4e-05,0.513905,0.029069,0.000102,0.00739,136.7863,0.001061,6.514961,0.261876,0.001423,5.304407,7.949059,1,-1.38392,0.004837,7.76801753,-4.265774851
0.0,-251.011,-61.6964,197.5754,251.631,2104.877,0.922849,0.82106,6e-06,0.360354,0.289342,293.3033,0.043167,0.756174,0.149459,0.833561,2.557848,103.4004,1,-0.08121,0.031319,9.07072921,-4.23748177
0.0,-221.06,-62.44,216.4157,268.7111,2100.656,0.036592,0.072585,0.025946,0.231414,0.315141,307.6985,0.263375,4.737704,0.199548,5.883721,0.396332,74.43261,1,-0.15623,0.03443,8.9957085,-4.237058077
0.0,-208.957,-68.118,227.8535,280.4391,2102.882,0.005994,0.503022,0.06784,0.024173,0.77636,286.5931,0.14111,6.094753,0.106736,9.35909,0.41638,39.30336,1,-0.28258,0.039515,8.86935508,-4.236717243
0.0,-220.865,-79.0753,226.8826,292.2229,2105.1,0.013938,1.998841,0.079862,0.710641,0.509908,250.8471,0.061945,4.1649,0.038934,7.026757,3.508768,18.01189,1,-0.46544,0.045753,8.68649865,-4.236548029
0.0,-237.462,-97.8063,211.2603,323.9257,2105.198,0.005871,3.046256,0.080765,1.118303,0.027042,212.4547,0.016553,1.011792,0.010752,2.715177,7.673011,7.261081,1,-0.72171,0.051377,8.43022449,-4.237932006
0.0,-233.168,-128.014,185.1164,396.0584,2102.898,2.5e-05,2.667385,0.091301,0.898223,0.121249,176.0076,0.002554,0.39754,2.8e-05,0.56854,8.118893,2.878278,1,-1.11072,0.053841,8.04121877,-4.243321984
0.0,-179.492,-160.473,139.0894,553.9468,2098.435,0.00058,0.070326,1.340502,0.813489,0.533368,141.4442,0.006698,0.922519,4.564896,0.055789,3.454879,1.643294,1,-1.81172,0.048393,7.34022094,-4.25883188
0.0,-243.575,-152.661,98.72614,880.6505,2091.128,0.006195,0.039978,0.048873,0.981511,0.608075,104.3633,0.019955,0.021337,0.781148,9.65974,0.003983,2.25007,1,-3.29653,0.027153,5.85540568,-4.293699224
0.0,-72.6409,136.6786,196.23,246.445,1962.673,0.00037,0.043361,0.190325,0.000179,0.259375,278.0215,0.000147,0.048611,1.916042,0.003056,4.061852,79.13018,1,-0.03915,0.010984,9.11278288,-4.2374704
