f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-499.413418,-94.060387,168.451795,242.081969,2241.222391,0.154089,3.185885,0.002399,0.000284,0.959619,1005.42372,6.378635,42.026678,0.890198,0.108031,0.622244,656.290126,78.3553,-0.234015019999986,0.046913,8.83543849,-4.24053493806401
0.0,-513.48953,-94.758972,177.637472,252.515966,2231.123022,0.028563,0.639684,0.289929,0.000148,0.008403,1025.238021,0.494844,0.166962,5.120885,0.042274,15.66764,900.078024,78.3553,-0.328621400000002,0.04715,8.74083210999998,-4.24304183166842
0.0,-498.759182,-100.896107,188.210219,264.731775,2217.282835,6.9e-05,6.177277,1.297416,0.000358,0.688909,1090.115146,0.001597,6.739112,9.370906,0.042173,39.565181,1171.991774,78.3553,-0.463302699999985,0.047331,8.60615081,-4.24654682365897
0.0,-463.511623,-91.747461,200.44998,276.336615,2206.825152,0.000405,5.953307,2.248704,0.002001,2.40406,1095.63558,0.005262,3.292852,4.466607,0.050589,55.20138,1031.111901,78.3553,-0.639931219999994,0.047493,8.42952228999999,-4.25054822201245
0.0,-423.919982,-80.166924,214.400975,288.498323,2200.258002,0.003866,2.258974,2.529593,0.009505,3.860034,1008.026988,0.301805,0.628081,1.335227,0.025457,65.603055,676.935284,78.3553,-0.863410850000008,0.046951,8.20604265999998,-4.25579783779362
0.0,-382.89641,24.476931,222.805903,302.312102,2198.312227,0.000301,0.031211,2.261542,0.005117,4.757548,868.970582,0.003077,13.200709,0.000698,0.027775,51.601237,465.306846,78.3553,-1.14995028999999,0.046537,7.91950321999999,-4.26107455816798
0.0,-349.523865,105.818054,236.199754,318.156129,2199.646481,0.000687,0.159624,1.687962,0.005947,3.527388,717.734238,0.009147,45.988488,2.395427,0.001195,30.511661,430.145031,78.3553,-1.53740963999999,0.045741,7.53204386999999,-4.26513942940013
0.0,-414.802542,-78.044962,185.586006,241.201889,2212.740311,17.735692,6.594075,0.042313,5.300935,2.07237,1613.631216,85.455055,7.857078,3.391564,11.280421,11.554529,3270.542933,78.3553,-0.185006170000008,0.04915,8.88444733999998,-4.23821073696971
0.0,-381.920839,-77.352513,213.052694,251.970041,2209.048257,0.404753,0.560843,0.189049,2.786478,2.278614,1695.556215,1.71906,136.263415,2.059531,18.406686,15.837547,1702.10379,78.3553,-0.262846569999993,0.055135,8.80660693999999,-4.23768076873245
0.0,-383.417314,-81.360174,225.20474,264.339611,2216.00838,0.035796,3.511904,0.242965,0.022673,2.346765,1519.891587,4.382589,160.634647,0.691417,70.505746,0.184172,724.557954,78.3553,-0.393959550000005,0.06536,8.67549395999998,-4.23725545571434
0.0,-393.917511,-87.616131,221.547045,287.459631,2222.806188,0.184061,10.597071,0.229803,2.248067,0.507909,1296.497743,3.637741,91.014421,0.272731,62.249833,22.942114,329.144684,78.3553,-0.583559250000007,0.078294,8.48589425999998,-4.23708932722888
0.0,-406.541234,-107.034883,205.603152,327.397675,2226.033791,0.191582,14.304854,0.218971,3.197077,0.288047,1076.952359,2.014968,27.719543,0.115957,34.087837,63.054244,158.425493,78.3553,-0.849398119999989,0.091217,8.22005538999999,-4.23885552971648
0.0,-397.250135,-137.201621,182.265233,402.497926,2226.441844,0.062292,10.671622,0.219779,2.355815,2.360743,876.673259,0.21788,0.915749,0.001477,15.310869,76.157918,99.534313,78.3553,-1.25132493999998,0.100544,7.81812856999999,-4.24435375301439
0.0,-344.676012,-181.752437,133.975277,555.028826,2225.383822,0.025861,4.726119,0.174496,1.082905,4.664926,697.227875,0.884196,78.969714,0.134463,3.31096,12.760246,96.549629,78.3553,-1.96710128999998,0.099024,7.10235222,-4.25988210312644
0.0,-268.877554,-254.269286,-142.27661,869.029768,2222.644111,0.156157,0.454151,0.350812,0.492083,1.954731,539.681976,1.291819,119.116066,4.513187,3.078103,21.276645,136.062262,78.3553,-3.45432815,0.079128,5.61512535999997,-4.29435117685756
0.0,-455.742179,-92.861078,167.249702,241.33782,2161.944686,0.201164,2.990608,0.005972,0.000465,0.865346,1026.869839,9.159734,36.751041,1.163303,0.136973,1.238439,680.987377,78.3553,-0.187860190000009,0.034727,8.88159331999997,-4.24016331682739
0.0,-470.393786,-91.232725,176.741489,252.602724,2151.389013,0.033472,1.020235,0.294622,0.00022,0.002514,1056.547304,0.608684,1.799646,5.318212,0.048404,18.904986,981.87407,78.3553,-0.28134627,0.034975,8.78810723999998,-4.24280381667817
0.0,-452.852542,-98.611192,187.812038,264.885415,2137.169095,3e-05,7.132602,1.269584,0.000405,0.796522,1127.581509,0.003266,9.410819,9.709896,0.045409,44.289348,1259.328277,78.3553,-0.41416964999999,0.034938,8.65528385999999,-4.24643599152964
0.0,-413.507484,-90.313136,200.528126,276.923706,2126.831619,0.00057,6.278879,2.26547,0.002112,2.610316,1131.225147,0.006406,3.172296,4.50571,0.053645,59.355177,1079.802438,78.3553,-0.588082439999993,0.035607,8.48137106999999,-4.25100989747737
0.0,-368.741252,-79.872548,214.820798,290.138448,2120.704075,0.004144,2.078233,2.630444,0.00966,3.985418,1036.194719,0.318547,0.274641,1.019708,0.026812,70.394443,708.005619,78.3553,-0.807872900000006,0.034719,8.26158060999998,-4.25587318915415
0.0,-320.809034,21.921774,223.483577,303.910875,2119.017022,0.000359,0.002074,2.266307,0.005025,4.664192,891.511243,0.003657,10.941752,0.001326,0.029113,55.392406,473.869772,78.3553,-1.0897391,0.034444,7.97971440999998,-4.26119939210109
0.0,-279.139049,107.929756,236.468067,318.92297,2120.87599,0.000751,0.270218,1.706024,0.006056,3.391348,734.981018,0.008751,44.325771,3.056973,0.001309,32.747585,440.391709,78.3553,-1.47282254000001,0.033367,7.59663096999997,-4.2655165275474
0.0,-357.214346,-77.499729,185.707444,242.061148,2131.501729,20.108711,7.447974,0.033393,6.231734,1.516324,1672.217898,94.100567,9.861487,3.88558,12.15981,11.76424,3533.477263,78.3553,-0.139544279999995,0.036638,8.92990922999999,-4.23788775134964
0.0,-320.637431,-76.634143,215.574218,255.702538,2129.019166,0.475633,0.562436,0.199476,3.475746,1.720483,1740.161323,1.575328,138.871138,2.562858,21.805847,26.944658,1723.143426,78.3553,-0.216591840000006,0.042851,8.85286166999998,-4.23738497286497
0.0,-323.981899,-80.453738,229.630432,266.361447,2137.189052,0.028636,3.450515,0.269737,0.013323,2.797269,1549.812072,4.187979,153.195636,0.871172,85.655422,3.053668,721.08344,78.3553,-0.346160559999987,0.052755,8.72329295,-4.23686827532506
0.0,-335.553522,-86.87279,225.573113,286.779943,2144.458742,0.180662,10.388689,0.256031,2.864736,0.712209,1318.731632,3.61154,86.140886,0.346078,74.897077,21.947735,326.346651,78.3553,-0.533305089999998,0.065726,8.53614841999999,-4.23659982184318
0.0,-349.52705,-106.201252,208.30036,325.641841,2147.974701,0.194513,14.354402,0.242409,3.953621,0.275196,1095.135549,1.941617,25.031245,0.128528,37.62267,67.248768,156.537577,78.3553,-0.795120400000001,0.078406,8.27433310999998,-4.2383075614029
0.0,-338.760806,-136.479821,183.630295,401.096858,2148.668521,0.06877,10.700097,0.243583,2.835291,2.581027,892.276161,0.217905,1.940662,0.001757,14.988469,80.177177,99.077176,78.3553,-1.19178037,0.087553,7.87767313999998,-4.24426299967479
0.0,-281.082815,-181.072316,136.074506,557.052534,2147.582952,0.036435,4.57646,0.224808,1.348235,5.13857,709.530141,0.815659,86.974156,0.007873,2.455061,12.611376,99.34284,78.3553,-1.90284044999998,0.086317,7.16661306,-4.25913803199017
0.0,-252.487846,-198.948579,-137.339914,876.535544,2144.260939,0.197918,0.128414,0.489312,0.840809,2.190129,548.891774,1.356431,1.593512,111.150379,17.163349,22.719987,141.283138,78.3553,-3.39589243999998,0.066352,5.67356107,-4.29411232023009
0.0,-412.225006,-90.887764,166.236963,240.630736,2084.594229,0.265385,2.767118,0.013138,0.000647,0.770147,1047.866112,13.361821,31.191414,1.527238,0.167509,2.083138,707.237739,78.3553,-0.153459389999994,0.022151,8.91599411999999,-4.23980386336932
0.0,-427.63214,-86.39293,175.853954,252.688553,2073.530036,0.039357,1.533823,0.278635,0.000306,2.7e-05,1087.919031,0.755758,5.301373,5.313729,0.05438,22.530071,1069.344452,78.3553,-0.245701959999991,0.023093,8.82375154999999,-4.24244536616174
0.0,-406.704173,-95.024421,187.429605,265.168371,2059.026235,5e-06,8.204266,1.174323,0.000473,0.934743,1164.452416,0.005621,12.344687,9.790388,0.048372,49.385303,1346.484323,78.3553,-0.376628390000007,0.022999,8.69282511999998,-4.24629314699236
0.0,-362.350324,-87.890623,200.773168,278.079298,2048.848654,0.000795,6.650744,2.205988,0.002236,2.873359,1165.591673,0.007686,2.831542,4.565311,0.055941,63.67071,1125.345262,78.3553,-0.547808580000008,0.023459,8.52164492999998,-4.25098104798327
0.0,-310.624136,-79.05536,215.452258,292.676097,2043.158718,0.00423,1.887682,2.714064,0.009391,4.130575,1062.832885,0.317354,0.020343,0.762367,0.023401,75.088283,738.545954,78.3553,-0.763805109999992,0.022924,8.30564839999999,-4.2558188510599
0.0,-252.108435,20.393646,224.56149,306.460538,2041.752665,0.000427,0.008865,2.299628,0.004896,4.500279,912.594806,0.004524,8.053204,0.000712,0.030664,59.726708,481.752123,78.3553,-1.04086835000001,0.022238,8.02858515999997,-4.26120077830455
0.0,-194.902812,111.179914,237.155367,320.142549,2044.08642,0.000832,0.370718,1.812869,0.00637,3.190175,751.222431,0.008418,40.602225,4.764254,0.001248,35.743434,450.039072,78.3553,-1.41949335999999,0.020888,7.64996014999999,-4.26545525012667
0.0,-295.112533,-76.695818,185.966137,243.898948,2052.070023,22.717279,8.231088,0.016391,7.3883,0.864812,1731.346718,101.953216,12.534417,4.442591,12.853777,12.175654,3803.934577,78.3553,-0.10572977999999,0.023843,8.96372372999999,-4.23738568118382
0.0,-255.29898,-75.593572,217.969759,262.837587,2051.024588,0.563251,0.545951,0.203041,4.264665,1.069645,1782.758792,1.520677,133.437816,3.529562,24.059708,48.451097,1737.036008,78.3553,-0.181946109999984,0.029943,8.8875074,-4.23696741065095
0.0,-261.148725,-79.369101,234.265497,271.059382,2060.411702,0.02244,3.199152,0.311136,1.8e-05,3.469668,1577.567041,4.090946,138.221766,1.227801,98.973939,15.344017,715.552161,78.3553,-0.309943989999993,0.040144,8.75950951999999,-4.23648673407065
0.0,-273.370139,-86.028113,231.313468,286.645308,2068.22388,0.177812,9.778469,0.300742,3.725406,1.093328,1338.926802,3.604211,78.089161,0.479032,93.319992,18.608787,322.959161,78.3553,-0.49449487999999,0.052746,8.57495862999999,-4.23661770607657
0.0,-288.502047,-105.500978,211.822453,323.804803,2071.987111,0.195843,14.017928,0.28228,5.094426,0.246357,1111.405075,1.850534,21.469682,0.144627,42.515037,71.015949,154.413041,78.3553,-0.752278240000009,0.065492,8.31717526999997,-4.23769304252289
0.0,-275.195604,-135.551104,185.873029,399.786122,2072.96693,0.076334,10.407862,0.296988,3.550767,2.846737,906.314028,0.214011,3.64616,0.006052,14.177221,84.235567,98.60094,78.3553,-1.1434931,0.074399,7.92596040999998,-4.24343179508001
0.0,-209.823871,-179.307484,139.767316,559.355698,2071.879644,0.049503,3.826426,0.594996,1.845489,5.674005,720.814089,0.756621,94.047987,2.085213,0.839697,11.99761,101.791296,78.3553,-1.84957037999998,0.073034,7.21988312999999,-4.25834032169462
0.0,-248.227374,-155.565098,-66.099248,883.843333,2067.88382,0.250091,0.140815,0.053835,1.430552,2.433979,557.352176,1.443172,0.712783,16.772943,115.696279,24.385705,146.715346,78.3553,-3.34793659999999,0.053404,5.72151690999999,-4.29356387959578
0.0,-343.030591,-67.530715,174.175562,252.601864,1922.635977,0.055258,3.068253,0.146502,0.000512,0.011256,1150.744116,1.19682,18.557738,4.100471,0.064139,30.914293,1258.828863,78.3553,-0.206101939999996,-0.002325,8.86335156999999,-4.24165356021235
0.0,-312.992982,-78.152181,186.686368,266.499408,1908.103365,5.4e-05,10.784341,0.632398,0.000734,1.381943,1235.748697,0.012881,18.934533,8.481765,0.052473,60.966265,1516.832196,78.3553,-0.333173119999997,-0.001529,8.73628038999999,-4.24559850717903
0.0,-254.623349,-73.974017,202.021619,283.201301,1898.378414,0.00159,7.740872,1.510606,0.002587,3.714266,1230.016844,0.010674,1.681789,4.929778,0.054935,72.359627,1206.049898,78.3553,-0.498776039999995,-0.001546,8.57067746999999,-4.25063699201208
0.0,-176.98839,-69.95142,218.045117,302.40092,1893.33267,0.003968,1.873807,2.420728,0.007608,4.494936,1111.316294,0.267859,1.192704,0.855751,0.009361,81.978004,795.965743,78.3553,-0.706841919999988,-0.001621,8.36261159,-4.25612947923685
0.0,-56.882838,72.384215,228.643346,317.184126,1892.689214,0.000654,0.61312,2.177353,0.004048,3.751949,949.986135,0.007912,0.818923,0.468709,0.033619,69.361528,496.853953,78.3553,-0.974142650000004,-0.002674,8.09531085999998,-4.26101508593854
0.0,93.877727,185.108466,240.337621,325.954803,1895.876696,0.001001,0.551478,2.55666,0.010442,2.309765,780.502931,0.007497,0.451858,33.70569,0.000193,48.150932,467.766456,78.3553,-1.34339951999999,-0.004566,7.72605398999999,-4.26485175600104
0.0,-137.920059,-69.84836,187.574405,253.817592,1898.126585,28.861753,7.69403,0.3156,10.910216,0.047216,1850.242539,114.585242,17.123376,9.306948,12.253363,15.187454,4353.35709,78.3553,-0.0698551799999904,-0.001293,8.99959832999999,-4.23681314941421
0.0,-106.836511,-59.442955,221.251629,295.176433,1900.490668,0.843457,0.525268,0.027962,5.523871,0.154147,1861.163652,1.988196,52.532384,34.632592,23.736557,141.917251,1743.575941,78.3553,-0.144388810000009,0.005068,8.92506469999997,-4.23611547832475
0.0,-118.112695,-71.677361,240.898798,296.816514,1912.183832,0.013593,1.373848,0.903403,0.160446,5.57961,1626.529624,4.388984,66.555108,12.50406,98.087876,98.868718,699.055915,78.3553,-0.269165229999998,0.014538,8.80028827999999,-4.2355456581132
0.0,-125.845436,-81.049337,249.829478,291.052609,1921.450583,0.179531,5.443166,1.265471,5.556158,4.11205,1373.481362,3.690703,40.582939,4.760996,158.887922,1.185464,314.875389,78.3553,-0.448188799999996,0.026886,8.62126470999999,-4.23541462443366
0.0,-139.498703,-101.910231,227.075623,320.275205,1925.790598,0.202023,9.420538,1.502409,10.192885,0.121215,1138.023701,1.66325,8.570793,0.918367,59.856076,76.275764,149.977421,78.3553,-0.697763759999986,0.039419,8.37168975,-4.23687578632628
0.0,-136.861103,-100.010673,197.78354,397.477085,1926.988629,0.097647,0.128684,7.528344,7.289908,3.607482,929.607179,0.204923,0.911541,11.360249,8.420216,91.953325,97.883138,78.3553,-1.0774566,0.047961,7.99199690999998,-4.24179365662144
0.0,-177.865661,79.96698,176.512835,564.88232,1926.115865,0.088033,0.077853,0.577751,5.675101,6.922037,740.294303,0.693201,0.923709,80.185269,31.966012,9.547108,105.380246,78.3553,-1.77289146000001,0.046789,7.29656204999997,-4.25692987170192
0.0,-233.152854,-149.909056,210.243579,897.637368,1920.635995,0.39474,0.098026,0.387409,1.490263,2.919398,572.019025,1.717675,0.337903,1.508527,138.056092,28.512046,158.361862,78.3553,-3.28041031999998,0.026437,5.78904319,-4.29188550490236
0.0,-262.430535,49.52629,172.869407,252.30205,1777.893592,0.079726,5.261932,0.015792,0.000757,0.074902,1213.177676,1.958753,40.092966,0.635483,0.068367,41.202756,1462.754041,78.3553,-0.203874109999986,-0.028375,8.8655794,-4.24083444655129
0.0,-223.498793,54.463573,185.927685,270.301444,1763.774415,0.000592,13.257264,0.039187,0.001563,2.397075,1302.719894,0.025672,26.401149,3.771906,0.050567,75.232276,1676.291736,78.3553,-0.326963470000009,-0.027236,8.74249003999997,-4.24506041031515
0.0,-155.315595,79.377574,205.097148,295.746283,1754.6387,0.00398,8.89619,0.012475,0.00338,5.41123,1287.833242,0.014772,1.749111,7.027571,0.032876,77.758688,1272.584031,78.3553,-0.48683643999999,-0.026301,8.58261706999999,-4.24985025487799
0.0,-90.798394,137.551975,224.691514,324.196568,1750.262264,0.003859,4.048639,0.026273,0.00413,4.749794,1153.276721,0.191417,0.26558,14.462473,0.004611,76.414987,844.942532,78.3553,-0.686806240000009,-0.026826,8.38264726999997,-4.25556127631509
0.0,-19.764694,211.340829,237.645782,344.082976,1750.457395,0.001234,2.082693,2.130412,2.6e-05,2.037369,980.521975,0.014352,0.020005,4.947266,0.009532,69.067233,514.07252,78.3553,-0.943746940000011,-0.028539,8.12570656999997,-4.26077000974272
0.0,100.175438,247.884484,278.383696,349.361128,1754.52438,0.001148,0.920372,0.000995,4.351498,0.262979,805.057776,0.006105,0.541165,0.032997,4.689624,77.314643,484.445401,78.3553,-1.30314823,-0.030748,7.76630527999998,-4.26374584588937
0.0,-71.163242,157.994714,199.80157,287.16635,1750.514231,36.086464,0.20538,0.000282,14.602774,6.629138,1968.098716,122.292973,0.018152,40.90274,0.462959,31.865025,4886.535649,78.3553,-0.0714630800000009,-0.027011,8.99799042999998,-4.23548847398636
0.0,51.575362,145.021586,222.613776,350.975663,1756.745053,0.827672,0.780087,0.074705,5.843326,0.002276,1929.476724,0.089012,7.039362,19.308853,22.3459,256.910839,1723.313486,78.3553,-0.144014510000005,-0.020623,8.92543899999998,-4.23542063157706
0.0,29.647976,131.071835,242.606199,345.974034,1770.745934,0.133696,0.063825,0.664018,0.460689,7.956654,1666.780926,0.335089,7.473284,14.860157,85.944158,195.078857,676.883861,78.3553,-0.265542710000005,-0.011261,8.80391079999998,-4.23486408754744
0.0,-44.950259,133.615184,265.922972,321.037664,1781.62563,0.052573,0.271448,1.562535,1.993593,14.343156,1400.527924,0.068098,4.065371,5.384986,165.966714,49.028835,305.746836,78.3553,-0.438919339999984,0.00075,8.63053417,-4.23409611203936
0.0,-103.57555,136.340501,270.904765,318.032512,1786.796434,0.220146,0.054224,2.301745,20.367134,0.080258,1157.195944,1.363103,0.003596,0.494291,88.625581,67.321073,145.808393,78.3553,-0.679917439999997,0.01293,8.38953606999999,-4.23535415006541
0.0,-131.357388,148.797268,252.300226,396.390623,1788.045888,0.1439,0.081738,0.164021,14.568452,5.104002,946.61497,0.197141,0.04888,25.848949,1.008507,97.074747,97.904719,78.3553,-1.04754757,0.020864,8.02190593999998,-4.24000513953446
0.0,-167.114978,120.92207,266.114003,571.652763,1787.398681,0.176321,0.063167,0.356271,5.709704,8.331893,755.610911,0.809318,0.280145,29.054206,100.15079,6.118535,107.225194,78.3553,-1.73122275,0.019701,7.33823075999998,-4.25488296740947
0.0,-198.853362,-149.660254,289.520467,910.103998,1780.497225,0.581314,0.017309,0.598464,1.777372,3.343113,583.798936,2.086447,0.08162,0.969543,145.670227,34.074174,171.261252,78.3553,-3.24582395999999,6.6e-05,5.82362954999999,-4.28997625080509
0.0,-227.825985,96.986094,172.471033,252.31524,1708.019885,0.09693,6.201,0.377902,0.001,0.160891,1243.941428,2.536941,50.915778,0.188958,0.06906,47.789868,1568.273184,78.3553,-0.215066220000011,-0.040842,8.85438728999997,-4.24001529344309
0.0,-190.177421,112.187664,185.53257,274.384343,1694.060854,0.001459,12.955476,0.921253,0.00303,3.44684,1334.205738,0.036421,28.445092,1.733801,0.043322,83.585481,1750.015093,78.3553,-0.336185699999987,-0.039905,8.73326781,-4.24444251886478
0.0,-132.963695,137.589017,207.959581,306.958701,1685.252554,0.008784,7.906236,0.421259,0.004325,6.719963,1314.012753,0.019867,2.476351,11.761932,0.00816,75.924215,1300.659464,78.3553,-0.49313724000001,-0.039294,8.57631626999997,-4.24931814616123
0.0,-86.900526,181.867205,231.262712,341.459272,1681.427082,0.005426,4.11481,0.102521,0.001653,4.619485,1171.796354,0.156288,0.20497,27.719978,0.019191,66.13098,865.274588,78.3553,-0.688908559999987,-0.039614,8.38054495,-4.25509038911084
0.0,-15.43658,236.262007,245.884372,364.942739,1681.970704,0.002441,2.192317,2.716393,0.027941,1.16061,993.136003,0.018473,0.000845,15.260298,0.11253,60.692758,524.815922,78.3553,-0.940555869999997,-0.04124,8.12889763999999,-4.26022293135603
0.0,98.939887,254.74605,294.220103,373.25764,1686.441564,0.001209,0.922179,0.00264,4.673252,0.021161,815.441177,0.005112,0.806604,0.023301,0.00095,81.578695,492.775396,78.3553,-1.29488650999999,-0.04381,7.77456699999999,-4.26302915823054
0.0,-47.84062,173.792202,219.215383,316.51276,1679.127146,33.47068,6.473214,4.555303,5.395825,12.865409,2025.820757,111.172295,9.443274,38.348926,4.12359,48.790431,5135.85082,78.3553,-0.0845727200000112,-0.040161,8.98488078999997,-4.23469729131602
0.0,132.419503,190.136932,224.602462,380.073983,1687.465608,0.579133,0.644937,1.754043,4.802719,0.000372,1959.573369,0.161436,10.532295,0.47622,22.362439,300.129545,1704.184761,78.3553,-0.156181180000004,-0.033717,8.91327232999998,-4.23480399652763
0.0,136.500636,177.791828,242.028198,372.882243,1702.676008,0.200401,0.162229,0.167229,0.551728,8.927397,1683.575693,0.000386,9.695678,0.000166,83.26285,222.732886,664.281237,78.3553,-0.275919569999985,-0.023897,8.79353394,-4.23422397198254
0.0,141.544013,169.484254,267.818922,346.270405,1714.273054,0.114858,0.472075,0.127209,0.913993,17.511568,1411.329065,0.00298,3.153153,0.288799,148.541077,80.272194,301.099051,78.3553,-0.446502619999989,-0.012334,8.62295088999999,-4.2338549302293
0.0,68.86985,162.162794,298.625821,320.601812,1719.937025,0.13024,0.180651,0.3624,19.204645,3.957171,1164.300432,0.067438,0.909278,5.46933,133.527796,23.076006,143.904786,78.3553,-0.683077669999988,-0.000398,8.38637584,-4.23452303695655
0.0,-103.747961,161.450059,289.236921,396.847759,1721.359973,0.243529,0.010223,0.127508,13.820925,6.542459,952.849632,0.164878,0.028937,25.576344,8.072477,96.208427,98.286617,78.3553,-1.04448479999999,0.007567,8.02496870999999,-4.23948873340478
0.0,-145.000262,124.277827,299.057543,575.436338,1720.730078,0.260237,0.007744,0.644397,5.27711,9.047994,761.717031,0.96813,0.031018,23.567372,113.796199,4.369375,107.695104,78.3553,-1.72187317,0.006316,7.34758033999997,-4.25379228010818
0.0,-168.111062,-149.720325,316.802853,915.760744,1713.134808,0.65954,0.000468,0.718199,1.957923,3.49861,588.705185,2.225036,0.006458,0.997296,149.143552,37.529366,178.221692,78.3553,-3.23924126,-0.013697,5.83021224999998,-4.28883503823684
0.0,-201.316221,139.115872,172.296507,252.704343,1639.836793,0.118872,6.613026,1.416563,0.002122,0.349074,1274.192746,3.314678,57.715957,3.28707,0.076585,56.586786,1675.137682,78.3553,-0.233651600000001,-0.053479,8.83580190999998,-4.23918421246586
