0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.0,24.577462,203.872205,266.698986,295.211883,1852.486297,0.00185,0.033598,0.078392,0.000254,1.969097,551.185677,0.002965,0.037207,17.829913,0.002047,7.728681,861.136304,1.6,0.136755470000025,0.086311,10.251440760000008,-4.1451538363084
0.0,26.370328,203.870361,312.333428,336.847652,1781.786323,0.002135,0.048123,0.042634,0.000279,2.12221,563.879628,0.003086,0.04863,20.794055,0.001657,6.80602,874.513327,1.6,0.103999610000016,0.123252,10.2186849,-4.12500463848658
0.0,-429.208872,52.074807,79.550845,170.183883,2393.830529,0.014328,1.153107,0.0086,0.059163,0.020591,440.940069,0.064729,4.895762,0.019075,0.101079,11.705571,873.389373,1.6,0.0832847800000138,0.078852,10.32085447,-4.14522063786859
0.0,-365.770412,52.314114,80.656615,169.669103,2310.493676,0.014801,1.246049,0.010593,0.079629,0.021455,457.372279,0.063223,4.966288,0.020986,0.119237,13.003018,914.797177,1.6,0.123445690000011,0.101063,10.361015379999998,-4.14468792199882
0.0,-296.27518,52.870093,82.722348,169.314478,2229.264841,0.015,1.330922,0.013529,0.116895,0.019026,473.765392,0.059427,4.857889,0.023941,0.151961,14.569163,954.60884,1.6,0.150413950000029,0.116725,10.387983640000016,-4.1254361876661
0.0,-108.101116,60.29367,106.140585,170.964705,2072.632768,0.009455,0.983891,0.038497,0.723674,0.003065,506.218303,0.026206,2.242451,0.054725,0.469818,20.171796,1027.354137,1.6,0.168802800000008,0.089114,10.406372489999995,-4.12601275620517
44.378058,62.918047,162.799475,221.877884,256.8858,1922.732614,0.002816,0.001013,0.23599,0.019399,1.784862,537.84025,0.001962,4.2e-05,15.661039,0.169829,10.88857,1087.91179,1.6,0.144817550000027,0.103493,10.382387240000014,-4.12563041948884
46.406377,67.432069,163.498492,279.815188,307.440136,1850.100013,0.006948,0.014364,0.164957,0.021498,1.987167,553.187032,0.005148,0.00489,19.181817,0.117413,9.468884,1112.847806,1.6,0.118922370000007,0.081948,10.356492059999994,-4.1260323756857
47.156425,69.412526,163.458138,323.677031,347.678286,1779.037479,0.009828,0.028832,0.142659,0.022302,2.147573,568.144978,0.006488,0.010061,21.857627,0.102814,8.980599,1133.982494,1.6,0.0844863700000075,0.125609,10.322056059999994,-4.10864021394192
0.0,-431.457283,49.934631,58.096374,123.513128,2394.16262,0.000427,1.07769,0.000857,0.033709,0.082457,400.383279,0.002429,6.931799,0.0077,0.294767,1.262303,1235.747399,1.6,0.0612979700000266,0.119527,10.43381136000002,-4.1090603816797
0.0,-368.028908,50.009224,58.564825,123.016382,2310.640606,0.000467,1.170292,0.001162,0.046114,0.075599,417.31996,0.002529,7.249636,0.008066,0.322808,1.680404,1302.069744,1.6,0.10024340000001,0.113663,10.472756790000004,-4.09535102979727
0.0,-298.4784,50.324301,59.567159,122.787362,2229.204328,0.000505,1.256587,0.001565,0.066473,0.07625,434.41667,0.002576,7.418316,0.008417,0.370617,2.275895,1366.886234,1.6,0.126017570000016,0.075964,10.49853096000001,-4.10999826186671
0.0,-104.705565,56.31383,74.163426,128.20185,2072.089828,0.000411,0.971646,0.003392,0.359949,0.309374,468.869318,0.001519,4.386161,0.010107,1.048683,6.40581,1488.524048,1.6,0.141690660000023,0.081926,10.514204050000018,-4.10990906431766
44.019521,48.43313,114.577774,226.941407,251.876952,1921.616955,0.001616,0.013203,0.008916,0.00075,1.901015,503.24526,0.00354,0.036705,2.450924,0.004354,11.356293,1594.039229,1.6,0.114724000000023,0.088199,10.487237390000018,-4.12642713724347
45.279056,50.758084,115.126128,284.222118,304.190373,1848.664769,0.002698,0.03281,0.003085,0.000808,2.040537,520.227629,0.004225,0.06495,3.680824,0.004058,11.192411,1639.100082,1.6,0.0872378600000161,0.074747,10.45975125000001,-4.10951320652764
45.699336,51.721276,114.99578,327.720623,345.232817,1777.261404,0.003541,0.049293,0.002556,0.000859,2.187615,536.975115,0.003968,0.071636,4.808197,0.003941,11.223882,1678.376537,1.6,0.0513906100000269,0.100966,10.423904000000022,-4.10945062183602
0.0,-431.131229,44.367161,52.5707,86.92954,2396.35618,0.004866,0.964326,0.00935,0.011001,0.05643,379.625672,0.020759,8.765237,0.091828,0.179378,1.098283,1427.632215,1.6,0.0356487500000071,0.119351,10.545449339999976,-4.09542647869012
0.0,-367.365153,44.210525,52.577365,86.495152,2312.775748,0.005128,1.058395,0.014038,0.01598,0.05084,396.90821,0.021467,9.309305,0.091561,0.173728,1.455084,1521.541652,1.6,0.0736049900000068,0.113859,10.583405579999976,-4.10910223164608
0.0,-297.294181,44.223956,52.828172,86.549009,2231.261327,0.005391,1.151263,0.02109,0.023331,0.052896,414.551991,0.021875,9.701435,0.090026,0.165434,2.008142,1615.401973,1.6,0.0983599500000309,0.074574,10.60816054,-4.09599495853998
0.0,-98.678508,48.584556,58.896362,100.562123,2073.927538,0.005024,0.930474,0.08552,0.067827,0.419099,450.732127,0.015086,5.718058,0.11784,0.107831,8.012205,1798.039477,1.6,0.111764570000019,0.086219,10.621565159999989,-4.09609156900052
38.812893,46.334895,74.704513,233.44619,253.080118,1923.147643,0.025286,0.012759,0.022114,0.006358,1.743662,487.698547,0.008749,0.024839,1.674589,0.028257,14.365025,1965.349972,1.6,0.0825532800000132,0.108436,10.592353869999982,-4.09532741326357
39.319399,47.369072,75.414853,289.724872,305.665377,1850.008724,0.041819,0.024296,0.01448,0.006713,1.892764,506.293203,0.003678,0.018357,2.615774,0.027417,14.560179,2040.283832,1.6,0.0540046600000323,0.097423,10.56380525,-4.09563218055677
39.273505,47.65233,75.285478,332.702953,346.789819,1778.396887,0.058083,0.033654,0.01401,0.007009,2.050135,524.853126,4e-06,0.007424,3.497013,0.026882,14.862059,2108.014,1.6,0.0169522300000153,0.080688,10.526752819999984,-4.09603898603306
0.0,-380.679893,-369.868353,99.658365,305.541118,2006.306167,86.681116,0.722393,0.101103,0.456562,0.278069,288.673627,7857.763651,0.38715,9.334272,3.053415,0.596988,1600.013959,2.228,0.0567349199999966,0.122195,10.088010429999969,-4.16586787345823
0.0,-324.592448,-316.79388,100.039668,317.536199,1931.002812,80.084148,0.14888,0.645714,0.43599,0.3922,303.102804,7909.43067,1.871116,6.143548,2.715775,0.845999,1574.511807,2.228,0.100520380000006,0.132944,10.131795889999978,-4.14372001503905
0.0,-272.059115,-255.616146,100.776494,333.069026,1858.140863,73.920932,0.014758,0.70979,0.416159,0.550594,317.221403,7960.152149,2.955793,3.395698,2.428208,1.186186,1549.88897,2.228,0.131165240000001,0.130293,10.162440749999972,-4.16574700265194
0.0,-145.615483,-121.790764,106.481246,375.356503,1719.167278,62.894803,0.001569,0.49924,0.361591,0.976628,344.380938,8059.112778,1.001894,1.979297,2.240457,2.049345,1502.092076,2.228,0.156601800000004,0.064516,10.187877309999976,-4.16672697380943
0.0,78.171955,108.286317,171.671906,425.407148,1588.06956,53.513605,0.23794,0.314835,0.062765,1.389058,369.915776,8153.592752,0.211499,0.418236,1.890078,2.743556,1454.454422,2.228,0.139630879999998,0.072399,10.17090638999997,-4.16665672662625
0.0,86.710296,140.165247,217.978036,449.577408,1525.219084,49.391743,0.307674,0.186067,0.048235,1.555832,382.01202,8198.327924,0.303887,0.361911,0.906036,2.95111,1430.461516,2.228,0.117273530000005,0.096922,10.148549039999978,-4.16638829673179
0.0,89.136747,159.280346,254.286981,472.001662,1464.152614,45.62082,0.313476,0.124311,0.062885,1.701011,393.633003,8240.776114,0.259722,0.278108,0.346435,3.082864,1406.388313,2.228,0.086465440000012,0.114298,10.117740949999984,-4.1658484099799
0.0,-440.160581,-13.37149,34.039486,210.090564,2389.738428,1e-06,1.497678,0.000261,0.060599,0.003234,544.161548,0.000195,5.621989,0.001865,0.188902,13.321303,988.935799,2.228,0.0881130600000119,0.117788,10.210630469999984,-4.14433641894577
0.0,-378.700254,-14.030387,34.81352,209.374708,2306.41909,2e-06,1.614201,0.000304,0.076533,0.002772,563.861659,0.000198,5.715172,0.001914,0.214818,15.044331,1028.968793,2.228,0.12983336000002,0.125377,10.252350769999993,-4.14390044990335
0.0,-312.031101,-14.55072,36.284538,208.729914,2225.222778,3e-06,1.727555,0.000354,0.102144,0.00166,583.4118,0.000202,5.679781,0.001972,0.258312,17.020979,1067.078643,2.228,0.158506990000006,0.080347,10.281024399999978,-4.16675631416756
0.0,-134.491519,-13.633899,52.777665,207.985792,2068.700197,2e-06,1.65287,0.000523,0.468895,0.002048,621.809785,0.000177,4.066665,0.002281,0.952786,22.353318,1135.65267,2.228,0.179948160000009,0.087656,10.30246556999998,-4.14498915824399
0.0,14.953079,191.421012,199.608666,234.297912,1918.967453,0.000284,0.014286,4e-06,0.474933,1.949329,658.846253,0.001175,0.022179,0.000855,12.315369,20.067841,1191.498562,2.228,0.159086810000019,0.105598,10.281604219999991,-4.12569484963031
0.0,21.599646,202.90312,256.183483,286.935736,1846.438738,0.000428,0.038986,0.082179,1.5e-05,2.48285,676.696356,0.001468,0.056207,23.372906,0.00021,11.734099,1214.127761,2.228,0.134705330000002,0.125943,10.257222739999976,-4.12506887990616
0.0,23.833375,202.990432,303.175972,329.375513,1775.492105,0.000511,0.05765,0.037381,1.4e-05,2.680455,694.02404,0.001544,0.074886,27.803304,0.000228,10.20764,1233.129036,2.228,0.101927649999993,0.132627,10.224445059999963,-4.12446240478511
0.0,-433.729085,53.054461,78.475511,171.626443,2389.742421,0.015053,1.433821,0.010121,0.06803,0.017546,532.044793,0.086333,7.412173,0.035651,0.181109,15.385499,1234.419938,2.228,0.082303109999998,0.083355,10.327309119999995,-4.12582270046546
0.0,-371.157012,53.314098,79.539989,171.110896,2306.172737,0.015507,1.553413,0.012461,0.091826,0.018816,553.63244,0.084407,7.543462,0.038742,0.212128,17.233572,1295.165123,2.228,0.122265770000012,0.090766,10.36727178000001,-4.12582459066958
0.0,-302.978425,53.870851,81.483911,170.73667,2224.706112,0.015676,1.664941,0.015832,0.13428,0.016959,575.277176,0.079746,7.432733,0.043387,0.267126,19.456259,1353.511339,2.228,0.149053769999994,0.071665,10.394059779999992,-4.12519562207845
0.0,-122.067021,60.096337,101.441296,171.794767,2067.585284,0.010924,1.379471,0.039939,0.750662,0.001608,618.441046,0.042108,4.084826,0.083894,0.868287,27.021537,1459.776653,2.228,0.167142470000015,0.119233,10.412148480000011,-4.1451372276318
44.672559,60.900445,164.215522,211.401455,248.405735,1917.18097,0.002148,9.2e-05,0.289961,0.020162,2.235166,660.906702,0.003032,0.000425,20.7055,0.240767,16.656812,1547.481362,2.228,0.14293533,0.079927,10.387941339999998,-4.14504750915073
47.221197,66.069976,165.130881,271.256156,299.994012,1844.291022,0.007411,0.013639,0.18483,0.022852,2.512213,681.669428,0.009734,0.00844,26.276392,0.153352,14.181086,1583.193835,2.228,0.116952880000013,0.102915,10.361958890000013,-4.14451148896634
48.140546,68.255065,165.153272,316.068387,340.89559,1772.967884,0.011067,0.030908,0.154332,0.023574,2.721822,702.010146,0.012592,0.018698,30.311196,0.132543,13.36186,1613.125344,2.228,0.0824646899999947,0.122249,10.327470699999992,-4.10860586949543
0.0,-435.49964,49.650391,58.055837,123.538655,2390.079956,0.000683,1.345773,0.001673,0.038889,0.107816,483.31777,0.004767,10.346148,0.023669,0.4968,1.111832,1777.979184,2.228,0.0604550399999936,0.128467,10.439824249999988,-4.10867084415739
0.0,-372.864309,49.723941,58.537263,123.017279,2306.30573,0.00075,1.466008,0.002281,0.053612,0.09799,505.623786,0.004937,10.842444,0.024577,0.543834,1.610785,1877.162802,2.228,0.09920630000002,0.083558,10.478575510000011,-4.10965297689031
0.0,-304.532925,50.022009,59.523378,122.736416,2224.60945,0.000812,1.580312,0.003073,0.077594,0.097023,528.254783,0.004999,11.142106,0.025363,0.62258,2.341054,1974.020348,2.228,0.124805320000007,0.116303,10.50417453,-4.09497413114195
0.0,-118.856276,54.871087,71.950406,126.785148,2066.95327,0.000688,1.364518,0.006227,0.38304,0.317955,574.191806,0.003213,7.695598,0.028154,1.669762,7.169716,2155.218201,2.228,0.140157140000013,0.075895,10.519526350000008,-4.12629412015968
43.27785,47.877344,114.535094,217.005181,243.901319,1915.912177,0.002505,0.010622,0.012868,0.001305,2.408495,620.451735,0.00993,0.049398,2.604029,0.008397,16.641464,2311.028647,2.228,0.112959930000016,0.090046,10.49232914000001,-4.10927446366612
44.849766,50.596137,115.202283,276.081787,297.336298,1842.666738,0.004903,0.033839,0.003839,0.001384,2.59225,643.46092,0.012881,0.102943,4.307533,0.007614,16.393526,2376.804071,2.228,0.0854296600000168,0.077361,10.46479887000001,-4.10981447488773
45.368571,51.710733,115.107604,320.464458,339.01598,1770.964511,0.006599,0.053822,0.00293,0.001462,2.784467,666.254899,0.012369,0.118816,5.887801,0.007256,16.413893,2433.480075,2.228,0.0494711900000197,0.1221,10.428840400000013,-4.09506952414297
0.0,-434.142592,49.930149,55.106308,87.86532,2392.46215,0.001878,1.222191,0.005714,0.0174,0.073538,458.238589,0.002693,13.118594,0.096476,0.496821,0.788771,2087.092002,2.228,0.0349076600000159,0.116427,10.550838069999998,-4.10869780149068
0.0,-371.016046,49.89241,55.099589,87.485829,2308.618826,0.001977,1.344551,0.009328,0.025801,0.066968,481.077582,0.002865,13.950199,0.100491,0.48373,1.200241,2229.873405,2.228,0.0726808500000117,0.103203,10.588611259999992,-4.10918465587052
0.0,-301.953775,50.04097,55.323965,87.613654,2226.830729,0.002083,1.465795,0.015186,0.037938,0.070508,504.515273,0.003026,14.575221,0.10389,0.463132,1.874567,2372.552125,2.228,0.0972480800000141,0.08243,10.613178489999996,-4.0958266635484
0.0,-111.424671,54.194605,60.178987,100.365372,2068.918918,0.00215,1.279475,0.075197,0.092768,0.474279,552.930984,0.002775,10.002605,0.170278,0.343548,9.196532,2649.507924,2.228,0.110348060000006,0.110958,10.626278469999988,-4.09577747078481
44.200756,48.038341,75.098851,225.445248,247.31535,1917.522773,0.01866,0.017831,0.034466,0.00224,2.24748,602.850724,0.009455,0.062431,1.400386,0.00326,21.107613,2901.211131,2.228,0.0809050000000013,0.076119,10.596835409999985,-4.09532994129802
45.141057,49.390107,76.083748,283.035557,300.609197,1844.062542,0.036206,0.0384,0.020631,0.002402,2.446472,628.122931,0.004422,0.054222,2.619619,0.00326,21.40866,3012.724598,2.228,0.0522648399999923,0.099671,10.568195249999974,-4.09541444827718
45.320645,49.766713,76.109832,326.670619,342.138728,1772.121417,0.054823,0.053897,0.018367,0.002511,2.65517,653.451975,2e-06,0.026844,3.810111,0.003181,21.816121,3112.43327,2.228,0.0151411100000018,0.088143,10.531071519999983,-4.09584579097056
0.0,-450.531597,-274.664568,61.305301,192.821533,2356.353462,2.619297,1.974457,0.146429,0.059176,0.216811,757.758663,71.630199,5.56644,17.151327,0.085412,0.755935,2402.72152,6.173,0.0536737999999843,0.138151,10.057005079999982,-4.16514754162711
0.0,-391.369762,-253.664735,62.050516,193.904856,2272.223975,2.574677,2.10085,0.044215,0.079492,0.198108,788.386025,75.30307,5.726427,11.895677,0.116253,1.33609,2468.753965,6.173,0.0969673499999999,0.129487,10.100298629999998,-4.16529411269802
0.0,-328.132982,-226.64408,63.501595,195.57635,2190.2087,2.477909,2.209224,0.000268,0.113835,0.177117,818.839304,78.30464,5.807161,7.461697,0.173556,2.136826,2530.403416,6.173,0.127151349999991,0.120981,10.130482629999989,-4.16536959154316
0.0,-172.956334,-143.253413,76.17417,202.564336,2032.016517,2.115058,1.842406,0.391325,0.475898,0.112241,878.826647,80.737543,4.2499,3.43775,0.945525,4.624431,2638.556044,6.173,0.15188556999999,0.102297,10.155216849999988,-4.16608306546555
0.0,32.366948,86.723614,205.238156,223.92366,1880.555621,1.607951,0.014423,0.1453,3.094858,0.024762,936.964798,78.549444,0.183621,0.437992,10.301024,6.329393,2724.038101,6.173,0.13448194999998,0.084272,10.137813229999978,-4.16617325767072
0.0,43.272258,130.453528,243.528134,265.651561,1807.134431,1.344,0.001998,0.264505,0.098189,3.151325,965.124447,76.582888,0.031508,1.430046,14.964756,4.414129,2757.941231,6.173,0.111996479999987,0.075545,10.115327759999984,-4.16621742006342
0.0,46.581424,149.701995,269.586999,310.117915,1735.273965,1.089253,0.014693,0.322745,0.002837,3.403741,992.576669,74.508482,0.005385,3.235498,16.283678,5.533678,2785.998121,6.173,0.0811565500000028,0.066842,10.08448783,-4.16659947119163
0.0,-449.400423,-24.473727,30.464642,210.990691,2379.917662,0.000272,2.517514,0.000166,0.085092,0.011858,842.792138,0.006063,14.29084,0.002553,0.303141,32.11228,2099.938482,6.173,0.0855929899999807,0.141394,10.179660469999988,-4.14289121445771
0.0,-389.694039,-24.873055,31.244273,210.278594,2296.048001,0.000273,2.715767,0.000181,0.108064,0.012437,878.803353,0.005911,14.561135,0.002513,0.346568,36.475416,2185.148258,6.173,0.126762929999983,0.133333,10.22083040999999,-4.14317963731314
0.0,-325.620518,-25.238107,32.656457,209.628207,2214.290986,0.000272,2.911,0.000196,0.143724,0.015139,914.859061,0.005658,14.564274,0.002474,0.419183,41.455154,2264.409407,6.173,0.154939789999986,0.125209,10.249007269999993,-4.14369626691884
0.0,-163.218369,-25.547287,44.79309,208.719433,2056.620844,0.000266,3.02847,0.000247,0.500111,0.042923,986.565323,0.00459,12.048897,0.002574,1.32276,54.353131,2401.424615,6.173,0.175564049999991,0.109177,10.269631529999998,-4.14399837588893
0.0,-12.665739,161.477277,194.169745,218.806285,1905.71073,0.000111,0.005854,0.00048,1.839376,2.273856,1056.830241,0.001144,0.000523,0.000635,7.166798,73.465374,2505.308653,6.173,0.154144229999985,0.092608,10.248211709999993,-4.14472039117474
0.0,13.388103,203.743145,233.996795,269.192588,1832.583588,0.000154,0.042765,0.067327,0.00014,4.301169,1091.092094,0.001406,0.027246,55.881256,0.020362,31.776708,2544.084204,6.173,0.129565689999992,0.084171,10.22363317,-4.14485732148504
0.0,17.531364,204.13505,284.113514,313.358168,1761.033,0.000163,0.072871,0.007254,0.000223,4.63593,1124.61059,0.001393,0.054328,69.223213,0.010216,25.908448,2574.108765,6.173,0.0966737399999999,0.075154,10.190741220000008,-4.14494061720801
0.0,-443.683255,50.282468,67.406054,172.183207,2380.015554,0.009263,2.42859,0.011348,0.089218,1.7e-05,822.744691,0.081714,19.899995,0.092045,0.674132,15.98509,2965.461248,6.173,0.0802485199999978,0.141267,10.29549399999999,-4.12365445877368
0.0,-382.95811,50.485804,68.260665,171.635621,2295.846542,0.009421,2.637731,0.013504,0.120566,0.00028,862.3307,0.080363,20.428308,0.096437,0.776173,19.123053,3108.398945,6.173,0.119656469999995,0.134179,10.334901949999988,-4.1242176375779
0.0,-317.496133,50.918154,69.78549,171.195238,2213.764491,0.009427,2.840697,0.016305,0.173539,0.000303,902.376397,0.077255,20.518538,0.102498,0.95177,22.959109,3242.959504,6.173,0.146112389999984,0.127021,10.361357869999978,-4.12436676052192
0.0,-150.03285,54.899058,83.380943,171.346838,2055.371067,0.00754,2.771901,0.028938,0.783795,0.01111,983.21776,0.054998,15.360841,0.140785,2.989438,35.345385,3479.297344,6.173,0.163132160000003,0.112409,10.378377639999997,-4.12466722817181
40.373046,49.139075,164.239233,186.644117,226.790245,1903.647055,0.000586,0.001038,0.42431,0.011255,3.787627,1063.936189,0.00232,0.007181,23.075555,0.21687,41.421619,3661.603887,6.173,0.138286849999985,0.096449,10.35353232999998,-4.12537640934503
44.191123,55.403454,165.864514,251.695736,281.413778,1830.082596,0.007895,0.015906,0.177255,0.013663,4.342567,1103.812225,0.025513,0.030731,36.170814,0.12072,34.417017,3730.08975,6.173,0.112055139999995,0.088409,10.327300619999988,-4.12554438556308
45.363057,57.785688,166.005056,298.893268,324.197619,1758.077074,0.012477,0.043196,0.127704,0.013722,4.707433,1143.136625,0.034813,0.076596,44.62415,0.105855,32.40109,3782.955485,6.173,0.0773831599999823,0.080286,10.292628639999975,-4.12566495837562
0.0,-443.269043,47.468667,56.692684,123.486725,2380.631706,0.000461,2.330158,0.002423,0.062808,0.229881,750.762066,0.006355,25.481641,0.049668,0.942495,5.41571,3945.157402,6.173,0.0586818699999867,0.136905,10.406114849999994,-4.10776434635262
0.0,-382.173094,47.55474,57.247229,122.879535,2296.222384,0.00051,2.543296,0.003253,0.086452,0.205454,791.904131,0.006357,26.6089,0.050404,1.026753,7.206078,4176.800907,6.173,0.0969097100000055,0.130367,10.444342690000012,-4.10788094997969
0.0,-316.158163,47.834903,58.278617,122.44987,2213.868172,0.00055,2.750774,0.004279,0.124293,0.19512,834.027918,0.006168,27.267116,0.050676,1.163209,9.640207,4399.745558,6.173,0.122017010000007,0.124192,10.469449990000015,-4.10791034035854
0.0,-144.504259,51.247838,68.290501,124.277941,2054.834485,0.00044,2.685089,0.007489,0.511531,0.411253,920.593096,0.003657,21.423973,0.05127,2.668098,21.178229,4805.142102,6.173,0.136494179999999,0.110195,10.483927160000007,-4.10847916556439
40.054532,44.661346,114.662831,195.478364,226.710477,1902.344018,0.001455,0.005478,0.017584,0.001222,4.222354,1009.027736,0.007494,0.020409,11.508677,0.012004,42.09292,5134.808148,6.173,0.10863574999999,0.096095,10.456068729999998,-4.10869882365227
42.528716,48.613904,115.450397,258.812462,282.700457,1828.351106,0.0056,0.040718,0.001932,0.001157,4.549289,1053.433929,0.018595,0.110431,17.903634,0.009073,40.238008,5264.952636,6.173,0.080801259999987,0.089077,10.428234239999997,-4.10919697221489
43.2971,50.172311,115.354261,305.170336,325.780854,1755.888986,0.007897,0.0739,0.000888,0.00116,4.888776,1097.677687,0.018812,0.142641,23.427559,0.007803,39.675405,5369.813537,6.173,0.0446816099999978,0.082307,10.392114590000006,-4.10934942248778
0.0,-439.938342,52.392198,62.010157,92.06238,2383.538522,0.003787,2.158551,0.003319,0.02818,0.175708,708.722234,0.106557,31.999525,0.229192,2.783335,0.069301,5171.643089,6.173,0.0332204700000033,0.129996,10.514711849999998,-4.09415132491993
0.0,-378.07285,52.514391,62.118822,91.73866,2299.037473,0.00397,2.375319,0.004711,0.045561,0.160545,751.152846,0.107624,34.082894,0.247532,2.856913,0.012217,5536.211233,6.173,0.0705061099999966,0.123981,10.55199748999999,-4.09423107575267
0.0,-310.96335,52.849618,62.453998,91.908879,2216.561298,0.004077,2.589785,0.006771,0.072156,0.165953,795.126348,0.106482,35.780922,0.27018,2.931759,0.355429,5896.568116,6.173,0.0946332799999822,0.118359,10.576124659999977,-4.09457548101428
0.0,-134.026932,57.034379,66.058499,102.014388,2057.188929,0.003093,2.461334,0.020658,0.211029,0.727037,887.174511,0.077467,30.207857,0.431323,3.363372,9.683283,6580.613059,6.173,0.106928240000002,0.106493,10.588419619999996,-4.09473041523193
45.951148,52.687124,79.020182,207.461951,235.264737,1904.231235,0.002655,0.016526,0.064479,0.007489,4.036521,983.523329,0.071711,0.153198,0.052818,0.154715,47.772516,7175.046784,6.173,0.0768598999999881,0.094215,10.558351279999982,-4.09524948285175
47.883684,55.340114,80.298252,268.248775,289.968597,1829.957684,0.008147,0.072827,0.033794,0.007185,4.404486,1032.76895,0.109674,0.285166,1.09228,0.141164,48.907768,7424.861527,6.173,0.047962219999988,0.088078,10.529453599999982,-4.09527843896254
48.552092,56.13991,80.514752,313.414137,332.309025,1757.185297,0.012852,0.125203,0.027583,0.007291,4.784277,1082.39716,0.110862,0.197737,2.766039,0.135126,49.784021,7637.12889,6.173,0.0106285800000023,0.081309,10.492119959999997,-4.09534230399761
0.0,-455.701997,-164.385555,27.511254,235.033637,2373.312199,1.086938,2.722609,0.242078,0.061753,0.398795,930.715024,9.049069,8.004405,4.945893,0.042157,16.625224,2287.61515,9.8629,0.0527099599999871,0.141674,10.049441580000009,-4.16469654661732
0.0,-397.246269,-160.123848,28.098826,235.183656,2289.596764,1.134911,2.917154,0.191868,0.07986,0.393009,968.247744,8.919561,8.302646,4.25927,0.059867,20.072008,2358.14362,9.8629,0.0957969599999728,0.132808,10.092528579999993,-4.16484484162713
0.0,-334.94766,-154.115382,29.359905,235.542253,2208.013107,1.200601,3.108324,0.127782,0.108477,0.38728,1005.594114,8.766151,8.549331,3.547894,0.092399,24.018654,2423.137125,9.8629,0.125789409999981,0.12408,10.12252103,-4.16505443167295
0.0,-181.827093,-126.028206,40.357021,237.423607,2050.743973,1.402207,3.254596,0.006267,0.373325,0.359719,1079.216481,8.279802,8.23662,2.298153,0.545595,33.63294,2534.627429,9.8629,0.150228519999984,0.10492,10.146960140000004,-4.16573750106452
