f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-222.677894,-135.133039,21.463099,212.453272,2049.89079,13.143144,0.328663,0.906853,0.047857,0.081361,886.811482,30.020687,0.684449,2.714655,0.610835,3.164092,2095.678077,7.4257,0.0866038,0.077053,10.09344967,-4.16162
0.0,-235.486861,-134.288903,-3.713926,215.398659,2050.584723,14.365129,1.165721,0.899394,0.186862,0.288326,848.916814,36.916593,0.020962,2.058812,1.6439,1.938417,1846.475668,7.4257,0.0303071,0.059798,10.03715297,-4.1596
0.0,16.435621,86.710941,174.122756,228.184604,1894.922503,3.942895,0.007479,0.749168,1.188067,0.139167,1000.794061,30.967233,0.328862,0.186174,13.211977,7.376074,2605.162705,7.4257,0.12341882,0.082506,10.13026469,-4.16572
0.0,13.62677,86.768071,145.480405,226.329236,1897.725025,7.469343,0.072276,1.792841,0.126891,0.079809,972.92722,29.213367,0.63238,0.050837,8.48524,4.670502,2416.630363,7.4257,0.10677639,0.073286,10.11362226,-4.16402
0.0,-14.205301,89.27833,116.831695,226.589429,1899.909446,10.849215,0.394371,2.725808,0.000834,0.003538,940.91875,29.004061,1.156745,0.000659,3.075442,3.990055,2171.79446,7.4257,0.07498047,0.059135,10.08182634,-4.1621
0.0,-27.221657,80.735008,94.820227,229.04345,1901.130251,12.056877,0.910864,0.091448,2.741478,0.310447,896.974289,35.78488,1.899858,0.357706,0.078222,3.639374,1911.007259,7.4257,0.02265405,0.042209,10.02949992,-4.1596
0.0,29.150968,167.737537,253.470866,298.673514,1750.382511,2.99069,0.007677,1.232625,0.092097,1.71249,1061.005006,25.92228,0.040871,5.210981,22.904205,1.19563,2670.020764,7.4257,0.07071988,0.063583,10.07756575,-4.16572
0.0,23.059056,171.829224,234.657916,292.247382,1753.385742,5.679016,0.009974,2.004047,1.058932,0.496499,1029.959721,25.243576,0.239017,4.826614,15.105845,0.027298,2485.862068,7.4257,0.05606001,0.054463,10.06290588,-4.16435
0.0,7.015848,176.126052,219.453562,288.051123,1756.206361,8.353771,0.151293,2.017575,2.871168,0.003836,992.399376,25.802074,0.86511,3.975237,7.049634,0.665256,2228.437189,7.4257,0.02730996,0.040483,10.03415583,-4.16197
0.0,-20.259686,175.932487,211.175719,284.540401,1758.101859,9.505505,0.455728,0.9148,3.944389,0.489377,942.283596,32.137297,1.869462,1.613308,3.49802,2.680567,1958.875168,7.4257,-0.02113895,0.023826,9.98570692,-4.15984
0.0,-454.648766,-28.120358,24.301513,212.195881,2379.384522,0.421256,2.187842,0.016115,0.064243,0.027066,863.937004,0.065428,15.706436,0.062882,0.235068,35.92737,2224.547178,7.4257,0.07531503,0.13958,10.1727905,-4.14213
0.0,-457.724292,-32.924171,16.830777,215.730371,2378.894883,1.344009,3.298872,0.067139,0.047298,0.046043,835.927243,0.02181,14.815212,0.267741,0.146285,33.158693,2062.947689,7.4257,0.06002636,0.129393,10.15750183,-4.14042
0.0,-458.076313,-38.177225,2.688662,221.969338,2377.400127,1.617726,5.665721,0.169411,0.035876,0.08859,808.760887,0.001611,14.573642,0.738484,0.069152,30.384471,1901.663401,7.4257,0.03121212,0.114271,10.12868759,-4.13847
0.0,-454.64314,-42.063246,-16.679888,230.471968,2375.122207,0.692724,7.329465,0.319999,0.023933,0.148804,772.475854,0.031286,12.737407,1.360656,0.023644,27.58699,1721.424618,7.4257,-0.0161729,0.096264,10.08130257,-4.13627
0.0,-332.871126,-28.859823,26.051282,210.872482,2213.671953,0.358531,2.602143,0.01561,0.111547,0.029233,939.863385,0.074224,16.457626,0.058311,0.337686,45.872635,2408.006234,7.4257,0.14510593,0.123549,10.2425814,-4.14255
0.0,-336.794042,-33.400129,19.110001,214.888229,2213.475221,1.119215,3.66651,0.062522,0.087511,0.058243,907.227676,0.104376,15.300039,0.256724,0.2157,42.217816,2237.570662,7.4257,0.13164853,0.113348,10.229124,-4.14119
0.0,-336.795193,-38.168767,10.484908,222.115357,2212.281733,1.277547,5.79961,0.156817,0.069476,0.131645,874.141725,0.02732,14.260774,0.733706,0.103595,38.905307,2051.13569,7.4257,0.10568233,0.098477,10.2031578,-4.13881
0.0,-332.286559,-41.594958,-12.180586,232.148834,2210.378512,0.515476,6.907066,0.30427,0.047082,0.234186,831.406242,0.003528,11.39163,1.380596,0.033631,35.737618,1848.258173,7.4257,0.06200781,0.080218,10.15948328,-4.13657
0.0,-176.242116,-29.509961,35.003701,210.025245,2055.867189,0.307976,2.877355,0.015932,0.334755,0.055995,1015.908402,0.157063,15.020977,0.0513,0.990463,59.12559,2561.360693,7.4257,0.16620491,0.107106,10.26368038,-4.14336
0.0,-183.037086,-33.847601,28.032177,215.279573,2055.988916,0.98474,3.805657,0.053596,0.276392,0.134934,978.61036,0.395482,13.471746,0.24968,0.591873,54.596106,2388.062672,7.4257,0.15466898,0.097135,10.25214445,-4.14144
