f1,f2,f3,f4,f5,f6,iz1,iz2,iz3,iz4,iz5,iz6,izz1,izz2,izz3,izz4,izz5,izz6,ε,Eads,delta_e,E_bonding,d-band
0.0,-144.26432,33.538783,64.880845,136.216858,2060.820423,0.752936,3.889988,0.055383,0.474896,0.350526,695.9418,12.752516,4.021323,0.000778,1.187067,3.871441,2840.973426,4.24,0.125410020000003,0.078783,10.48619051,-4.10414
0.0,-139.430651,30.035402,63.916602,145.234468,2060.161162,0.604601,4.102088,0.127746,0.40022,0.42394,656.541291,7.885213,0.354607,0.126966,0.412221,1.669523,2438.124902,4.24,0.10907112000001,0.060894,10.46985161,-4.10236
39.361495,45.674668,116.479054,196.688314,225.074918,1907.933334,0.002717,0.011845,0.021848,0.034616,3.21202,832.280607,0.00999,0.088494,4.411623,5.806817,31.999735,3882.666018,4.24,0.10537063000001,0.090618,10.46615112,-4.10842
36.649589,45.329543,119.898725,189.555632,224.597064,1909.114648,0.001705,0.005904,0.061222,0.221204,3.903085,794.169768,0.012671,0.118471,3.781085,14.25056,19.540331,3516.588269,4.24,0.106006040000011,0.080183,10.46678653,-4.10681
32.608765,44.959958,122.893805,185.707724,229.069442,1909.640878,0.056324,0.002531,0.202507,0.325307,4.754159,754.670192,7.1e-05,0.100636,3.674165,13.292199,8.733491,3056.62543,4.24,0.102591429999989,0.065034,10.4633719199999,-4.10433
28.692686,44.24505,125.328892,182.079312,235.54098,1909.422977,0.193721,0.003671,0.340519,0.163505,4.43405,708.548912,0.064422,0.083594,3.439404,7.288168,1.896541,2612.231251,4.24,0.089287540000015,0.04726,10.45006803,-4.10244
40.752018,50.313608,117.111142,306.733418,325.030718,1762.006545,0.007009,0.079115,0.003792,0.010879,3.782895,902.970175,0.046736,0.262371,11.120124,5.740411,31.896917,4098.898825,4.24,0.0422453500000017,0.07623,10.4030258399999,-4.1088
36.73434,50.087266,120.64493,302.669028,324.938503,1763.410601,0.000219,0.064955,0.01527,0.089676,4.334031,859.679032,0.045324,0.302966,8.783916,16.010606,19.003835,3730.8434,4.24,0.0445952599999941,0.065703,10.4053757499999,-4.10669
32.251768,49.846306,124.884885,300.566796,328.470522,1764.550455,0.039399,0.044826,0.054293,0.171664,4.946116,813.232866,0.000411,0.243386,6.584102,15.323388,8.211692,3234.270977,4.24,0.043608010000014,0.050436,10.4043885,-4.10451
28.580196,49.295695,129.537417,298.208168,332.992819,1764.929725,0.158846,0.031881,0.096863,0.101111,4.317022,759.967335,0.080882,0.168075,4.808554,8.879211,1.704252,2755.579972,4.24,0.0332233299999984,0.032942,10.3940038199999,-4.10209
0.0,-441.459019,50.647465,56.028862,92.932948,2387.525919,0.220903,1.476063,0.009522,0.024135,0.114229,589.488443,6.479771,24.785336,0.047058,2.081606,0.016508,3623.805515,4.24,0.0284593099999881,0.123374,10.5242154999999,-4.09394
0.0,-442.486702,47.141396,54.710993,96.209007,2387.829224,0.883163,2.349505,0.031587,0.033658,0.082208,565.939646,15.806158,13.285177,0.255882,1.473752,0.04049,3232.933844,4.24,0.0273390000000119,0.113315,10.52309519,-4.0927
0.0,-442.215288,43.568239,53.771343,100.834579,2387.329502,1.578829,3.686103,0.085559,0.035028,0.050022,544.36929,18.155144,4.549795,0.124114,0.853601,0.378155,2839.12198,4.24,0.0220304000000055,0.098246,10.51778659,-4.09138
0.0,-441.492412,40.58794,52.136076,106.795335,2386.177828,1.538218,4.430252,0.167395,0.024378,0.028658,517.313213,13.93467,0.130608,0.006701,0.358158,1.004471,2454.924112,4.24,0.0071780499999931,0.080836,10.50293424,-4.09022
0.0,-312.776533,50.788615,56.21655,92.276792,2221.155106,0.135266,1.830126,0.005125,0.065189,0.094598,657.424618,7.424103,28.302298,0.095888,2.257638,0.621015,4152.712016,4.24,0.0906393100000002,0.112252,10.5863955,-4.09431
0.0,-313.798459,46.917957,55.347995,95.047705,2221.823577,0.574752,2.645383,0.018988,0.078888,0.059266,628.807905,19.480492,14.823034,0.338866,1.673265,0.119837,3703.053131,4.24,0.0910864399999979,0.101869,10.58684263,-4.09301
0.0,-312.824305,43.344526,54.836959,99.287926,2221.624792,1.042539,3.82099,0.066597,0.078276,0.030698,601.91307,21.745943,4.860633,0.143,1.038055,0.036865,3226.292576,4.24,0.0879534199999909,0.086935,10.58370961,-4.09127
0.0,-311.278304,40.628168,53.580881,104.945667,2220.832084,0.998205,4.224265,0.146788,0.055255,0.012951,569.444599,15.967569,0.135161,0.003557,0.449071,0.472972,2769.480529,4.24,0.0764300700000149,0.069379,10.57218626,-4.08986
